age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
45.0,3,2,0,547,0,0,0,2,2,577,1,0.0,3,1
30.0,0,0,1,4087,0,0,0,2,2,204,1,0.0,3,1
56.0,8,2,2,1989,0,0,0,3,2,336,2,2.0,2,1
64.0,9,2,1,2645,0,0,1,3,2,219,2,0.0,3,1
30.0,7,0,0,4060,0,0,0,3,2,179,1,1.0,1,1
33.0,7,2,2,303,1,0,0,3,2,355,1,2.5,0,1
72.0,1,2,3,2600,0,0,0,3,2,443,2,2.5,0,1
44.0,7,2,0,1818,1,1,0,3,2,508,1,2.5,2,1
37.0,5,0,2,728,0,0,0,3,2,129,1,2.0,1,1
52.0,11,2,2,955,0,1,0,3,2,153,1,2.5,0,1
37.0,7,0,2,265,1,1,0,3,2,140,1,2.0,2,1
34.0,3,2,0,123,0,0,0,3,2,301,3,0.0,3,1
74.5,1,2,1,4087,0,0,1,3,2,892,2,2.5,0,1
45.0,5,2,2,205,0,0,0,3,2,373,1,1.0,0,1
68.0,1,2,0,2812,0,0,0,3,2,279,2,1.0,2,1
53.0,3,2,0,4087,0,0,0,3,2,208,1,0.0,3,1
39.0,8,2,2,2758,0,0,0,4,2,658,3,0.0,3,1
55.0,3,1,0,2037,0,0,0,4,2,305,2,2.5,0,1
32.0,0,0,0,0,0,0,0,4,2,233,3,2.0,2,1
74.5,1,2,3,2223,0,0,1,4,2,429,1,0.0,3,1
35.0,5,1,2,1085,0,0,0,4,2,195,6,2.5,1,1
55.0,5,2,2,602,0,0,0,4,2,390,2,2.5,0,1
41.0,7,0,0,1646,1,0,0,4,2,261,1,2.5,0,1
35.0,2,0,0,415,0,0,0,4,2,649,1,1.0,2,1
74.5,1,2,2,2354,0,0,1,4,2,739,1,2.0,2,1
38.0,7,2,2,318,0,0,0,4,2,383,1,2.5,2,1
48.0,11,2,2,1730,1,0,0,4,2,489,1,2.0,2,1
25.0,3,2,1,448,0,0,0,5,2,151,1,1.0,0,1
36.0,5,0,0,994,0,0,0,5,2,195,1,2.5,2,1
29.0,9,0,0,19,0,0,0,5,2,110,2,2.0,0,1
58.0,2,2,2,1625,0,0,0,5,2,286,2,0.0,3,1
46.0,11,2,2,1144,1,0,0,8,2,376,2,2.5,1,1
23.0,5,0,0,897,1,0,0,8,2,190,2,2.5,2,1
67.0,1,1,2,704,0,0,0,8,2,186,2,1.0,0,1
30.0,3,2,0,1996,0,0,0,8,2,1033,3,1.0,1,1
22.0,0,0,2,216,0,0,0,8,2,363,1,1.0,0,1
45.0,5,2,2,1206,0,0,1,8,2,309,1,2.5,2,1
40.0,3,2,0,1855,0,0,1,8,2,78,6,0.0,3,1
35.0,3,2,0,62,0,0,0,8,2,469,2,2.0,2,1
33.0,0,2,2,1536,0,0,0,9,2,359,1,2.5,0,1
60.0,7,2,2,824,1,0,0,9,2,127,1,2.5,1,1
24.0,0,0,0,235,0,0,0,9,2,98,1,1.0,0,1
18.0,0,0,1,108,0,0,0,9,2,92,1,1.0,0,1
65.0,10,2,0,2331,0,0,1,9,2,290,1,1.0,0,1
27.0,3,0,0,390,0,0,0,9,2,120,2,2.0,2,1
35.0,5,0,2,-32,0,1,0,9,2,63,4,2.5,2,1
39.0,11,0,0,172,1,0,0,9,2,125,2,2.0,2,1
53.0,5,2,2,4087,0,0,0,9,2,164,2,1.0,0,1
23.0,0,0,2,480,0,0,0,9,2,742,2,1.0,2,1
34.0,5,2,2,2374,1,0,0,9,2,243,2,2.5,0,1
36.0,3,0,0,479,0,0,0,9,2,629,2,0.0,3,1
52.0,2,2,2,94,0,0,0,10,2,153,1,2.5,0,1
36.0,0,0,1,417,0,0,0,10,2,151,1,0.0,3,1
61.0,1,2,0,2557,1,0,0,10,2,158,2,2.5,0,1
58.0,7,2,2,589,1,0,0,10,2,511,3,2.5,0,1
48.0,2,1,2,201,0,0,0,10,2,406,2,2.0,0,1
34.0,3,1,0,2885,0,0,0,10,2,314,2,2.5,1,1
58.0,3,2,2,2155,0,1,0,10,2,135,2,2.5,0,1
39.0,7,1,2,902,1,0,0,10,2,691,2,2.5,2,1
44.0,3,2,0,1791,0,0,0,11,2,71,1,1.0,0,1
54.0,4,2,2,2206,0,0,0,11,2,449,1,2.5,0,1
27.0,0,0,0,4087,0,0,0,11,2,293,1,2.5,0,1
74.5,1,2,2,638,0,0,0,11,2,288,1,1.0,0,1
30.0,5,0,2,4087,0,0,0,11,2,112,6,0.0,3,1
61.0,1,2,0,4087,0,0,0,11,2,226,3,0.0,3,1
74.5,1,2,3,3324,0,0,0,11,2,309,1,2.5,0,1
28.0,11,2,2,61,1,0,0,11,2,253,1,2.5,0,1
35.0,3,2,0,0,1,0,0,11,2,391,2,2.5,0,1
59.0,7,2,2,116,0,0,0,11,2,268,1,2.5,0,1
42.0,11,2,2,413,1,0,0,11,2,456,2,2.0,0,1
35.0,6,0,0,353,0,0,0,11,2,352,1,1.0,0,1
71.0,1,2,2,1712,0,0,0,11,2,660,1,0.0,3,1
60.0,1,2,2,523,0,0,0,11,2,467,1,2.5,0,1
34.0,11,2,2,1454,1,0,0,11,2,231,2,2.0,2,1
57.0,1,2,3,4087,0,0,0,11,2,981,1,2.5,0,1
74.5,1,2,2,291,0,0,0,11,2,515,1,1.0,2,1
64.0,1,2,0,846,0,0,0,11,2,671,1,2.5,2,1
36.0,7,2,0,341,0,0,0,12,2,419,2,1.0,0,1
29.0,7,0,2,113,0,0,0,12,2,328,2,2.5,0,1
34.0,3,0,0,4087,0,0,0,12,2,637,1,1.0,0,1
26.0,2,0,2,632,0,0,0,12,2,218,1,0.0,3,1
41.0,3,2,0,4087,0,0,0,12,2,138,2,2.5,0,1
47.0,11,2,2,3715,0,0,0,12,2,171,2,2.5,1,1
52.0,3,2,0,4087,0,0,0,12,2,181,3,0.0,3,1
32.0,7,2,2,3271,0,0,0,12,2,375,1,1.0,1,1
21.0,0,0,2,123,0,0,1,12,2,379,5,2.0,0,1
54.0,7,2,2,4087,0,0,0,12,2,251,1,2.5,0,1
29.0,3,0,0,1026,0,0,0,12,2,138,2,2.0,0,1
32.0,3,2,0,905,0,0,0,12,2,666,4,0.0,3,1
38.0,8,2,2,775,0,0,0,12,2,1033,3,2.0,0,1
48.0,2,2,2,926,0,0,0,15,2,382,4,2.5,0,1
46.0,3,2,0,349,0,0,0,15,2,295,2,1.0,2,1
32.0,7,2,2,484,1,0,0,15,2,83,6,2.5,0,1
49.0,8,2,3,1830,1,0,0,15,2,136,1,0.0,3,1
37.0,3,2,0,2987,1,0,0,15,2,93,1,2.5,2,1
37.0,7,0,0,197,0,0,0,15,2,531,1,2.0,0,1
23.0,0,0,2,431,0,0,0,15,2,201,3,2.0,0,1
58.0,5,2,2,169,0,0,0,15,2,216,1,2.5,0,1
45.0,3,2,0,226,1,0,0,15,2,91,4,2.5,0,1
30.0,2,0,2,2424,0,0,0,15,2,337,1,2.0,0,1
23.0,0,0,2,1234,0,0,0,15,2,379,1,1.0,0,1
34.0,3,2,0,271,1,0,0,15,2,308,1,2.5,0,1
27.0,3,0,0,-69,1,0,0,15,2,205,3,0.0,3,1
28.0,0,0,0,1562,0,0,0,15,2,659,4,0.0,3,1
61.0,6,1,0,4087,0,0,0,15,2,394,3,1.0,0,1
27.0,11,0,2,535,0,0,0,15,2,171,1,2.0,0,1
34.0,3,0,0,2159,0,0,2,18,2,386,1,0.0,3,1
52.0,7,2,2,195,1,0,0,18,2,220,1,2.5,2,1
28.0,7,0,2,154,1,0,0,18,2,416,2,0.0,3,1
35.0,3,0,0,681,0,0,0,18,2,737,1,2.0,0,1
66.0,1,2,2,2326,0,1,0,18,2,232,1,1.0,0,1
52.0,8,2,2,961,0,1,0,18,2,222,1,2.5,2,1
26.0,5,0,0,2532,1,1,0,18,2,269,1,0.0,3,1
38.0,3,0,0,455,1,0,0,19,2,255,2,2.5,0,1
59.0,6,2,0,2013,0,0,0,19,2,222,4,2.0,0,1
47.0,11,2,2,1568,1,0,0,19,2,388,1,2.5,0,1
22.0,0,0,1,1215,0,0,0,19,2,145,3,1.0,2,1
74.5,1,2,2,121,0,0,1,19,2,330,1,0.0,3,1
60.0,1,1,2,1,0,0,0,19,2,302,1,1.0,0,1
53.0,3,2,0,597,0,0,2,22,2,392,1,0.0,3,1
39.0,3,0,0,763,0,0,0,22,2,543,1,1.0,2,1
27.0,4,0,1,326,0,0,0,22,2,326,1,0.0,3,1
35.0,3,2,0,1380,0,0,0,23,2,155,1,0.0,3,1
74.5,9,2,3,0,0,0,0,23,2,639,1,1.0,2,1
47.0,5,2,2,368,0,0,0,23,2,269,1,2.5,0,1
72.0,1,1,0,438,0,0,0,23,2,279,1,0.0,3,1
45.0,3,0,0,483,0,0,0,23,2,95,2,2.5,1,1
37.0,2,2,0,4087,0,0,1,23,2,367,1,2.5,2,1
29.0,6,0,0,805,0,0,0,23,2,132,1,2.5,2,1
40.0,3,0,0,0,1,0,0,23,2,228,2,2.5,2,1
32.0,3,2,0,302,1,1,2,23,2,61,1,2.0,2,1
20.0,0,0,2,215,0,0,0,24,2,175,1,2.5,0,1
48.0,9,2,0,4087,0,0,0,24,2,127,2,2.0,0,1
60.0,5,2,2,106,0,0,0,24,2,137,1,2.5,0,1
70.0,1,2,3,2346,0,0,0,24,2,694,1,2.5,2,1
74.5,1,1,2,3219,0,0,0,24,2,151,1,0.0,3,1
52.0,5,0,1,2227,0,0,0,24,2,242,2,0.0,3,1
61.0,6,1,0,4087,0,0,0,24,2,481,2,0.0,3,1
27.0,8,0,2,195,1,0,0,25,2,416,3,0.0,3,1
63.0,7,2,2,973,0,0,0,25,2,318,1,1.0,0,1
59.0,7,2,2,4087,1,0,0,25,2,1033,1,1.0,2,1
22.0,0,0,2,948,0,0,1,25,2,169,1,2.5,0,1
66.0,3,2,1,2149,1,0,0,25,2,98,1,2.5,2,1
74.0,1,2,3,1413,0,0,0,25,2,385,2,0.0,3,1
52.0,7,2,2,117,0,0,0,26,2,959,3,2.5,0,1
71.0,1,1,2,0,0,0,0,26,2,771,1,1.0,0,1
33.0,3,2,0,71,0,0,0,26,2,335,3,2.0,2,1
56.0,7,2,2,1938,0,1,0,26,2,229,1,2.5,0,1
30.0,3,0,0,4087,0,0,0,26,2,427,1,2.5,0,1
73.0,1,2,1,519,0,0,1,26,2,270,3,2.0,0,1
28.0,11,0,2,-46,1,0,0,2,3,525,1,2.5,2,1
27.0,7,0,0,1075,0,0,0,2,3,658,1,0.0,3,1
38.0,8,0,2,91,0,0,0,2,3,207,1,0.0,3,1
28.0,7,0,2,598,1,0,0,2,3,177,1,2.0,2,1
37.0,3,0,0,1027,1,0,0,2,3,313,1,2.0,0,1
47.0,7,2,3,235,0,0,0,2,3,136,2,1.0,1,1
60.0,1,1,0,2,0,0,0,2,3,228,4,2.0,1,1
42.0,7,2,2,4087,1,0,0,2,3,311,2,0.0,3,1
27.0,0,0,0,311,0,0,1,2,3,187,3,1.0,1,1
25.0,0,0,2,154,0,0,0,3,3,141,1,2.0,2,1
74.5,1,1,3,712,0,0,1,3,3,557,1,0.0,3,1
29.0,0,0,1,4087,0,0,0,3,3,145,2,1.0,2,1
29.0,7,0,0,2489,1,0,0,3,3,355,1,2.5,2,1
63.0,1,2,2,2896,0,0,0,4,3,180,2,0.0,3,1
32.0,3,0,0,354,0,0,0,4,3,177,2,2.5,1,1
32.0,3,2,0,2667,1,0,0,4,3,251,1,2.5,2,1
42.0,3,2,0,144,0,0,0,4,3,148,1,2.5,2,1
26.0,5,0,0,760,1,0,0,4,3,456,2,2.5,0,1
73.0,1,0,2,1050,0,0,0,4,3,562,3,2.0,2,1
26.0,0,0,2,4087,0,0,0,5,3,229,1,1.0,2,1
60.0,5,2,2,4087,0,0,0,5,3,115,1,0.0,3,1
25.0,11,0,2,509,0,0,0,5,3,418,1,0.0,3,1
64.0,1,2,0,1644,0,0,1,5,3,341,4,2.5,0,1
68.0,1,2,3,451,0,0,0,5,3,373,1,0.0,3,1
39.0,8,2,2,53,0,0,2,5,3,257,1,1.0,2,1
40.0,2,0,2,334,0,0,0,5,3,219,1,2.5,1,1
37.0,3,2,0,4087,0,0,0,5,3,319,1,0.0,3,1
36.0,8,2,2,52,1,0,0,5,3,498,2,2.5,0,1
33.0,3,1,0,2240,0,0,0,8,3,264,2,1.0,0,1
74.5,1,2,0,4087,0,0,1,8,3,659,1,0.0,3,1
31.0,7,2,0,1570,1,0,0,8,3,277,4,1.0,2,1
64.0,2,1,2,588,0,0,0,8,3,409,1,0.0,3,1
59.0,2,2,2,957,0,0,0,8,3,301,1,2.0,0,1
33.0,3,0,0,224,0,0,0,8,3,241,2,0.0,3,1
35.0,3,2,0,2161,0,0,0,9,3,139,2,2.5,0,1
69.0,1,2,1,426,0,0,1,9,3,225,1,1.0,0,1
31.0,3,0,0,147,0,0,0,9,3,469,1,2.0,0,1
73.0,1,2,3,508,0,0,0,9,3,176,1,0.0,3,1
35.0,7,2,2,294,1,0,0,9,3,301,1,2.5,0,1
28.0,3,0,0,1825,0,0,0,9,3,236,1,0.0,3,1
34.0,3,2,0,158,0,0,0,9,3,212,3,2.5,0,1
33.0,3,2,0,0,1,0,0,9,3,305,1,1.0,0,1
36.0,8,2,2,4087,0,0,0,9,3,288,2,2.5,0,1
44.0,3,2,1,282,0,0,0,9,3,700,2,2.5,0,1
19.0,0,0,1,108,0,0,0,9,3,273,2,1.0,0,1
28.0,3,0,0,187,0,0,0,9,3,295,1,0.0,3,1
51.0,11,2,3,3764,0,0,1,9,3,450,3,2.5,0,1
52.0,2,2,2,1416,0,0,0,10,3,436,2,1.0,0,1
61.0,1,2,2,2801,1,1,0,10,3,239,1,0.0,3,1
39.0,3,2,0,494,0,0,0,10,3,106,2,2.5,2,1
37.0,2,2,2,1978,0,0,0,11,3,335,1,0.0,3,1
74.5,1,2,3,155,0,0,1,12,3,290,1,2.0,0,1
61.0,5,2,2,4087,0,0,0,12,3,212,1,0.0,3,1
72.0,1,2,2,951,0,1,0,12,3,229,3,1.0,2,1
36.0,3,2,0,495,0,0,0,12,3,213,3,2.5,0,1
74.0,1,2,0,1843,0,0,0,15,3,192,1,2.0,0,1
35.0,11,2,2,262,0,0,0,15,3,427,1,2.5,0,1
74.5,1,1,3,0,0,0,1,15,3,506,2,1.0,1,1
71.0,1,2,0,3561,0,0,1,15,3,577,6,0.0,3,1
38.0,9,0,2,465,1,0,0,16,3,180,1,2.5,0,1
38.0,3,2,1,76,0,0,0,16,3,261,1,0.0,3,1
53.0,5,2,2,1796,0,0,1,16,3,295,1,2.0,0,1
29.0,3,0,0,874,1,0,0,16,3,231,1,2.0,0,1
64.0,1,2,3,2140,0,0,0,16,3,881,3,2.0,2,1
35.0,2,0,2,295,0,0,2,17,3,473,1,0.0,3,1
35.0,5,2,2,304,0,0,0,18,3,237,1,0.0,3,1
46.0,3,1,0,624,0,0,0,18,3,420,1,1.0,1,1
25.0,11,0,2,303,0,0,0,18,3,265,1,0.0,3,1
46.0,3,2,0,273,1,0,0,18,3,910,2,2.5,0,1
59.0,3,2,0,3342,0,0,0,18,3,467,2,2.5,1,1
35.0,7,0,2,1227,0,0,0,18,3,593,4,2.5,1,1
22.0,7,0,2,283,1,0,0,22,3,254,2,0.0,3,1
31.0,3,0,0,3384,0,0,0,22,3,247,3,2.5,0,1
43.0,3,1,0,2367,0,0,0,22,3,173,2,2.5,0,1
35.0,3,0,0,4087,1,0,0,22,3,215,1,0.0,3,1
60.0,5,2,2,3735,0,0,0,22,3,248,1,2.5,0,1
54.0,3,2,2,2693,0,0,0,22,3,222,1,2.5,1,1
29.0,6,0,0,655,0,0,0,23,3,273,1,0.0,3,1
30.0,0,0,2,1681,0,0,0,23,3,128,1,2.0,0,1
28.0,3,0,0,866,0,0,0,23,3,191,2,0.0,3,1
43.0,8,2,2,774,0,0,0,25,3,101,1,1.0,0,1
37.0,8,2,2,2678,0,0,0,25,3,156,1,0.0,3,1
62.0,3,2,0,3371,0,0,0,25,3,187,1,2.0,0,1
57.0,3,2,0,4087,0,0,0,25,3,272,1,2.5,0,1
33.0,3,0,0,4087,0,0,0,26,3,288,3,0.0,3,1
47.0,3,0,0,334,1,0,0,26,3,360,1,2.5,2,1
39.0,7,0,0,393,0,0,0,26,3,281,1,0.0,3,1
30.0,6,0,0,916,0,0,0,29,3,92,2,2.0,0,1
28.0,5,0,0,832,0,0,1,29,3,433,3,1.0,2,1
57.0,3,1,0,3287,0,0,0,30,3,277,2,1.0,0,1
23.0,8,0,2,488,0,0,0,30,3,236,1,2.0,1,1
56.0,9,0,0,1947,0,0,2,30,3,110,1,0.0,3,1
44.0,5,1,0,558,1,0,0,31,3,262,2,0.0,3,1
74.5,1,1,3,235,0,0,0,31,3,577,1,2.5,1,1
47.0,3,2,0,288,0,0,0,31,3,193,1,1.0,0,1
27.0,0,0,2,4087,0,0,0,31,3,175,1,1.0,2,1
26.0,3,0,0,3,1,1,0,1,4,149,1,1.0,0,1
50.0,7,1,2,0,0,0,0,1,4,280,1,2.5,0,1
74.5,1,2,2,4087,0,0,1,1,4,390,1,2.5,0,1
74.5,1,2,3,4087,0,0,1,1,4,558,2,0.0,3,1
46.0,3,2,1,2466,0,0,1,1,4,216,3,1.0,2,1
45.0,7,2,2,1348,0,1,0,1,4,358,2,0.0,3,1
60.0,11,2,3,4087,0,0,2,1,4,111,1,0.0,3,1
47.0,5,2,2,70,1,0,0,5,4,144,4,2.0,0,1
53.0,5,2,2,459,0,0,0,5,4,558,1,0.0,3,1
54.0,7,2,2,2102,1,0,0,5,4,547,1,2.0,2,1
19.0,0,0,2,394,0,0,0,5,4,327,3,0.0,3,1
24.0,0,0,2,4087,0,0,0,5,4,907,4,2.5,2,1
39.0,3,1,0,224,0,0,0,5,4,208,1,0.0,3,1
53.0,7,2,0,4087,0,0,0,5,4,170,1,0.0,3,1
29.0,3,0,1,560,0,0,0,5,4,459,1,1.0,2,1
30.0,3,2,0,102,1,0,0,5,4,470,6,2.5,1,1
32.0,3,0,2,1088,1,0,0,6,4,317,1,2.0,0,1
33.0,6,0,0,562,1,1,0,6,4,196,1,1.0,2,1
33.0,3,0,0,718,1,0,0,6,4,122,1,2.0,0,1
57.0,1,2,1,230,0,0,0,6,4,177,2,2.5,2,1
27.0,7,0,0,-67,1,0,0,6,4,604,3,2.0,2,1
55.0,3,2,0,3848,1,0,0,8,4,222,2,0.0,3,1
36.0,3,0,0,579,0,0,2,12,4,481,1,0.0,3,1
26.0,3,0,0,1646,0,0,0,12,4,524,4,2.5,0,1
31.0,5,2,2,1229,0,0,0,12,4,176,1,0.0,3,1
25.0,2,0,3,129,0,0,0,12,4,176,3,0.0,3,1
49.0,5,2,2,197,1,0,0,13,4,223,1,2.0,2,1
30.0,3,0,0,3779,0,0,0,13,4,1033,1,0.0,3,1
32.0,3,0,0,2016,0,0,0,13,4,232,1,1.0,0,1
36.0,3,0,0,436,0,0,0,13,4,567,1,2.0,2,1
38.0,3,2,0,413,0,0,0,13,4,240,1,2.0,2,1
45.0,11,0,3,116,0,0,2,13,4,122,1,0.0,3,1
36.0,3,0,1,62,0,0,0,13,4,398,2,0.0,3,1
23.0,0,0,2,107,0,0,0,13,4,256,5,2.0,0,1
38.0,7,2,2,497,0,0,2,14,4,173,1,0.0,3,1
44.0,8,2,3,2557,1,0,0,14,4,250,1,2.5,0,1
35.0,3,0,0,2646,0,0,0,14,4,133,6,2.0,0,1
74.5,1,2,2,3771,0,0,1,15,4,185,1,2.0,0,1
26.0,7,0,0,1066,0,0,0,15,4,200,1,0.0,3,1
59.0,7,2,2,1,0,0,0,15,4,159,2,2.5,2,1
30.0,3,0,0,232,0,0,0,15,4,141,1,0.0,3,1
36.0,11,2,3,1177,0,0,0,15,4,330,1,2.5,0,1
39.0,7,2,2,603,0,1,0,15,4,214,1,0.0,3,1
24.0,3,0,0,736,1,0,0,15,4,442,2,2.0,1,1
22.0,8,0,2,129,0,0,0,15,4,218,2,1.0,0,1
36.0,3,2,0,-115,1,0,0,16,4,297,4,2.0,1,1
22.0,3,0,0,104,0,1,0,16,4,330,3,0.0,3,1
34.0,3,2,0,589,0,0,0,19,4,125,2,0.0,3,1
22.0,0,0,3,3472,0,0,0,19,4,529,1,2.5,0,1
57.0,3,2,0,2845,1,0,1,19,4,1033,5,0.0,3,1
30.0,0,0,0,4087,0,0,0,20,4,175,6,1.0,0,1
55.0,2,1,2,309,0,0,0,20,4,167,1,2.5,0,1
38.0,11,1,2,0,1,0,1,20,4,162,1,2.5,0,1
39.0,11,0,2,1672,1,0,0,20,4,462,1,1.0,2,1
38.0,7,0,2,1711,0,0,0,20,4,379,3,1.0,0,1
24.0,5,0,2,1295,0,0,0,21,4,476,1,0.0,3,1
30.0,0,0,2,2046,0,0,1,21,4,595,3,1.0,2,1
29.0,11,0,0,455,0,0,1,21,4,403,1,0.0,3,1
25.0,0,0,1,722,0,0,1,21,4,623,2,0.0,3,1
52.0,7,2,2,371,1,1,0,21,4,224,2,1.0,0,1
62.0,3,2,0,997,0,0,0,22,4,554,1,2.0,0,1
40.0,7,2,0,206,0,0,0,23,4,499,6,2.5,0,1
74.5,1,2,2,820,0,0,1,23,4,263,4,0.0,3,1
31.0,5,0,2,410,0,0,0,23,4,342,1,0.0,3,1
42.0,6,2,2,1216,1,0,0,23,4,296,1,1.0,2,1
43.0,7,0,1,4087,0,0,0,23,4,291,1,2.5,0,1
73.0,1,2,3,796,0,0,0,23,4,888,1,2.5,0,1
41.0,3,1,0,4087,0,0,0,23,4,252,6,2.5,1,1
74.5,3,2,1,1780,1,0,0,23,4,361,2,2.5,0,1
46.0,5,1,3,429,1,0,0,26,4,465,2,2.0,0,1
35.0,7,2,2,2779,0,0,0,26,4,182,2,2.0,0,1
26.0,3,0,0,222,0,0,0,26,4,192,1,1.0,2,1
45.0,11,0,2,0,1,0,0,26,4,1033,1,2.5,2,1
29.0,3,0,0,1445,0,0,0,26,4,328,2,2.0,0,1
30.0,7,0,0,655,0,0,0,26,4,212,1,2.0,0,1
26.0,2,0,0,77,0,0,0,26,4,175,1,0.0,3,1
63.0,11,2,3,115,0,0,1,27,4,325,1,2.5,2,1
37.0,2,0,2,2722,0,0,1,27,4,426,2,2.5,1,1
26.0,3,0,0,1438,0,0,0,27,4,321,1,1.0,1,1
54.0,5,2,1,140,0,0,1,27,4,473,2,2.0,2,1
30.0,5,0,2,915,1,0,2,27,4,370,1,0.0,3,1
61.0,1,2,2,1058,0,0,0,27,4,159,3,0.0,3,1
69.0,1,2,2,0,0,0,0,28,4,184,2,2.0,1,1
74.5,6,2,1,4087,0,0,1,28,4,403,1,1.0,0,1
30.0,3,0,0,697,0,0,0,28,4,545,2,2.5,0,1
64.0,1,2,2,4087,0,0,0,28,4,392,1,1.0,0,1
55.0,9,2,2,962,1,0,0,28,4,623,1,2.5,0,1
55.0,7,2,0,1320,0,0,0,28,4,387,2,0.0,3,1
29.0,3,0,0,2955,0,0,0,29,4,226,2,0.0,3,1
41.0,2,2,0,0,0,0,0,29,4,882,1,2.5,0,1
63.0,1,2,3,4087,0,0,1,29,4,660,1,1.0,2,1
45.0,5,2,2,3006,0,0,0,29,4,388,2,0.0,3,1
32.0,7,0,0,388,0,0,0,29,4,250,3,0.0,3,1
41.0,6,2,0,0,1,0,1,29,4,395,3,1.0,1,1
37.0,3,2,2,565,0,0,0,29,4,449,1,1.0,0,1
19.0,0,0,2,329,0,0,0,30,4,169,1,2.0,0,1
61.0,1,1,2,4087,0,0,0,30,4,315,1,2.0,0,1
40.0,2,0,0,72,0,0,0,30,4,463,1,0.0,3,1
30.0,3,2,0,4087,0,0,0,30,4,262,3,2.5,1,1
54.0,7,2,0,395,0,0,0,30,4,183,1,2.0,0,1
49.0,5,2,2,0,0,0,0,30,4,551,1,0.0,3,1
45.0,5,2,2,205,0,0,0,4,5,552,1,2.0,0,1
48.0,11,2,2,1730,1,0,0,4,5,361,1,2.5,0,1
60.0,11,2,3,5,0,0,0,4,5,494,1,2.0,0,1
34.0,2,0,2,1965,0,0,1,4,5,714,1,0.0,3,1
29.0,9,0,0,19,0,0,0,4,5,268,1,2.5,0,1
74.5,1,2,0,4087,0,0,1,4,5,421,1,2.0,0,1
64.0,3,2,1,2352,0,0,0,4,5,153,2,2.5,0,1
74.5,1,2,3,155,0,0,1,4,5,209,1,2.5,0,1
26.0,7,0,0,401,0,0,0,5,5,188,2,0.0,3,1
33.0,5,2,0,79,1,0,0,5,5,389,1,2.5,0,1
41.0,7,0,0,1646,1,0,0,5,5,258,1,2.5,0,1
28.0,3,0,0,437,0,0,0,5,5,338,1,0.0,3,1
74.0,1,2,2,935,0,0,0,5,5,226,1,2.0,2,1
29.0,0,0,1,2929,0,0,0,5,5,232,1,2.5,1,1
72.0,1,2,3,2304,0,0,1,5,5,510,4,0.0,3,1
18.0,0,0,1,348,0,0,0,5,5,443,4,0.0,3,1
46.0,11,2,2,640,1,0,0,6,5,246,1,2.5,0,1
37.0,7,2,0,88,0,0,0,6,5,195,1,2.5,1,1
37.0,3,2,0,2283,0,0,0,6,5,243,2,2.0,2,1
32.0,7,2,2,473,0,1,0,7,5,292,3,0.0,3,1
51.0,7,2,0,0,0,0,0,7,5,662,2,2.0,0,1
74.5,4,2,1,397,0,0,1,7,5,300,3,0.0,3,1
35.0,3,2,0,62,0,0,0,7,5,226,2,2.5,0,1
53.0,3,2,0,3634,0,0,0,7,5,211,4,2.5,0,1
46.0,3,2,0,273,1,0,0,10,5,583,6,2.5,0,1
74.5,1,1,2,3417,0,0,0,12,5,309,1,1.0,0,1
34.0,7,2,2,133,0,0,0,12,5,171,2,2.5,0,1
54.0,3,2,0,1624,0,0,0,12,5,166,3,2.5,0,1
33.0,8,2,2,386,0,0,0,12,5,317,1,2.5,0,1
23.0,0,0,1,2530,0,0,0,12,5,411,1,0.0,3,1
34.0,7,0,0,2838,1,0,0,13,5,620,3,0.0,3,1
32.0,2,0,2,1026,1,0,0,13,5,289,1,0.0,3,1
54.0,4,2,2,2206,0,0,0,13,5,260,1,2.5,0,1
40.0,5,2,2,260,1,0,0,13,5,306,1,2.5,0,1
63.0,1,1,0,0,0,0,0,13,5,263,1,2.0,0,1
37.0,3,2,0,2987,1,0,0,13,5,216,1,2.5,0,1
48.0,11,2,2,1230,1,0,0,13,5,328,2,2.5,0,1
28.0,7,0,2,2335,0,0,0,13,5,624,1,0.0,3,1
35.0,3,2,0,4087,0,0,0,13,5,331,1,2.5,0,1
29.0,3,0,0,-27,0,0,0,13,5,270,1,0.0,3,1
68.0,1,2,2,1146,0,0,0,13,5,356,1,2.5,0,1
53.0,11,0,2,1004,0,0,0,13,5,393,1,1.0,1,1
37.0,7,0,0,197,0,0,0,13,5,234,1,2.5,0,1
58.0,5,2,2,169,0,0,0,13,5,336,3,2.5,0,1
37.0,3,2,0,393,1,0,0,14,5,567,3,2.5,2,1
37.0,5,2,0,29,0,0,0,14,5,404,2,2.0,1,1
34.0,5,2,2,920,0,0,0,14,5,526,3,2.5,0,1
50.0,5,2,2,3608,1,0,0,14,5,196,6,2.5,0,1
56.0,3,2,3,870,0,0,0,14,5,220,1,1.0,0,1
57.0,1,2,3,4087,0,0,0,14,5,700,4,2.5,0,1
29.0,2,0,3,1374,0,0,0,14,5,1033,2,2.5,0,1
74.5,1,2,0,4087,0,0,0,14,5,809,1,2.5,0,1
24.0,3,0,0,1,0,0,0,14,5,396,5,0.0,3,1
46.0,3,2,0,349,0,0,0,14,5,466,4,2.5,0,1
27.0,0,0,0,39,0,0,0,17,5,379,1,2.5,1,1
52.0,3,2,0,583,0,0,0,17,5,376,1,2.5,0,1
38.0,3,2,0,1276,0,0,0,17,5,272,2,2.5,0,1
